date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:30:19	25/25	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Nov%202015%2021:30:15%20GMT	http://dev.sunrisetheme.com/html-lyon/single-room-galley.html	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/single-room-galley.html	(from http://dev.sunrisetheme.com/html-lyon/index3.html)
22:30:29	1124807/1124807	---M--	200	added ('OK')	image/jpeg	etag:%2256446d4c-1129c7%22	http://dev.sunrisetheme.com/html-lyon/images/upload/frankfurt_germany-wallpaper.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/frankfurt_germany-wallpaper.jpg	(from http://dev.sunrisetheme.com/html-lyon/index2.html)
22:31:10	251439/251439	---M--	200	added ('OK')	image/png	etag:%2256446cdb-3d62f%22	http://dev.sunrisetheme.com/html-lyon/images/bgpost.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/bgpost.png	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:31:17	37143/37143	---M--	200	added ('OK')	image/jpeg	etag:%2256446cdb-9117%22	http://dev.sunrisetheme.com/html-lyon/images/line-title.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/line-title.jpg	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:31:25	408147/408147	---M--	200	added ('OK')	image/jpeg	etag:%2256446cfd-63a53%22	http://dev.sunrisetheme.com/html-lyon/images/upload/bg.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/bg.jpg	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:31:59	257713/257713	---M--	200	added ('OK')	image/jpeg	etag:%2256446cfe-3eeb1%22	http://dev.sunrisetheme.com/html-lyon/images/upload/bghome2.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/bghome2.jpg	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:32:08	47748/47748	---M--	200	added ('OK')	image/png	etag:%2256446d39-ba84%22	http://dev.sunrisetheme.com/html-lyon/images/upload/fl.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/fl.png	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:32:21	342892/342892	---M--	200	added ('OK')	image/jpeg	etag:%2256446d40-53b6c%22	http://dev.sunrisetheme.com/html-lyon/images/upload/fl4.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/fl4.jpg	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:32:42	127505/127505	---M--	200	added ('OK')	image/png	etag:%2256446d3e-1f211%22	http://dev.sunrisetheme.com/html-lyon/images/upload/fl3.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/fl3.png	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:32:44	2871/2871	---M--	200	added ('OK')	image/png	etag:%2256446cdb-b37%22	http://dev.sunrisetheme.com/html-lyon/images/cal-prev.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/cal-prev.png	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:32:44	1350887/1350887	---M--	200	added ('OK')	image/jpeg	etag:%2256446d60-149ce7%22	http://dev.sunrisetheme.com/html-lyon/images/upload/h4.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/h4.jpg	(from http://dev.sunrisetheme.com/html-lyon/index3.html)
22:32:45	2889/2889	---M--	200	added ('OK')	image/png	etag:%2256446cdb-b49%22	http://dev.sunrisetheme.com/html-lyon/images/cal-next.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/cal-next.png	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:32:45	2808/2808	---M--	200	added ('OK')	image/png	etag:%2256446cfa-af8%22	http://dev.sunrisetheme.com/html-lyon/images/upload/bg-line.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/bg-line.png	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:32:46	2936/2936	---M--	200	added ('OK')	image/png	etag:%2256446d6e-b78%22	http://dev.sunrisetheme.com/html-lyon/images/upload/pin-icon.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/pin-icon.png	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:32:46	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Nov%202015%2021:32:42%20GMT	http://dev.sunrisetheme.com/html-lyon/img/pattern/dot.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/img/pattern/dot.png	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:32:46	3961/3961	---M--	200	added ('OK')	image/png	etag:%2256446cf9-f79%22	http://dev.sunrisetheme.com/html-lyon/images/upload/bg-check-icon.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/bg-check-icon.png	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:32:47	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Nov%202015%2021:32:43%20GMT	http://dev.sunrisetheme.com/html-lyon/img/line-title.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/img/line-title.jpg	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:32:48	3380/3380	---M--	200	added ('OK')	image/png	etag:%2256446d66-d34%22	http://dev.sunrisetheme.com/html-lyon/images/upload/k2t-btt.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/k2t-btt.png	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:32:48	2910/2910	---M--	200	added ('OK')	image/png	etag:%2256446d02-b5e%22	http://dev.sunrisetheme.com/html-lyon/images/upload/chevron-down-icon.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/chevron-down-icon.png	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:32:48	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Nov%202015%2021:32:44%20GMT	http://dev.sunrisetheme.com/html-lyon/img/icons/search.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/img/icons/search.png	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:32:49	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Nov%202015%2021:32:45%20GMT	http://dev.sunrisetheme.com/html-lyon/img/icons/play.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/img/icons/play.png	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:32:49	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Nov%202015%2021:32:45%20GMT	http://dev.sunrisetheme.com/html-lyon/img/icons/mail-icon.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/img/icons/mail-icon.png	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:33:01	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2256446cd5-10d0b%22	http://dev.sunrisetheme.com/html-lyon/fonts/fontawesome-webfont.eot?v=4.4.0	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/fonts/fontawesome-webfont93e3.eot	(from http://dev.sunrisetheme.com/html-lyon/css/font-awesome.min.css)
22:33:01	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2256446cd5-10d0b%22	http://dev.sunrisetheme.com/html-lyon/fonts/fontawesome-webfont.eot?	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/fonts/fontawesome-webfontd41d.eot	(from http://dev.sunrisetheme.com/html-lyon/css/font-awesome.min.css)
22:33:02	1132746/1132746	---M--	200	added ('OK')	image/jpeg	etag:%2256446d56-1148ca%22	http://dev.sunrisetheme.com/html-lyon/images/upload/h2.jpg	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/h2.jpg	(from http://dev.sunrisetheme.com/html-lyon/index3.html)
22:33:05	384618/384618	---M--	200	added ('OK')	image/png	etag:%2256446d3c-5de6a%22	http://dev.sunrisetheme.com/html-lyon/images/upload/fl2.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/upload/fl2.png	(from http://dev.sunrisetheme.com/html-lyon/css/main.css)
22:33:07	355981/355981	---M--	200	added ('OK')	image/svg+xml	etag:%2256446cd6-56e8d%22	http://dev.sunrisetheme.com/html-lyon/fonts/fontawesome-webfont.svg?v=4.4.0	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/fonts/fontawesome-webfont93e3.svg	(from http://dev.sunrisetheme.com/html-lyon/css/font-awesome.min.css)
22:33:11	38812/38812	---M--	200	added ('OK')	application/octet-stream	etag:%2256446cda-979c%22	http://dev.sunrisetheme.com/html-lyon/fonts/Material-Design-Iconic-Font.woff2?v=2.1.0	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/fonts/Material-Design-Iconic-Fontf066.woff2	(from http://dev.sunrisetheme.com/html-lyon/css/material-design-iconic-font.min.css)
22:33:12	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Nov%202015%2021:33:08%20GMT	http://dev.sunrisetheme.com/html-lyon/vc/alert.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/vc/alert.png	(from http://dev.sunrisetheme.com/html-lyon/css/js_composer.css)
22:33:13	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Nov%202015%2021:33:09%20GMT	http://dev.sunrisetheme.com/html-lyon/vc/info.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/vc/info.png	(from http://dev.sunrisetheme.com/html-lyon/css/js_composer.css)
22:33:13	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Nov%202015%2021:33:09%20GMT	http://dev.sunrisetheme.com/html-lyon/vc/tick.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/vc/tick.png	(from http://dev.sunrisetheme.com/html-lyon/css/js_composer.css)
22:33:14	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Nov%202015%2021:33:10%20GMT	http://dev.sunrisetheme.com/html-lyon/vc/exclamation.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/vc/exclamation.png	(from http://dev.sunrisetheme.com/html-lyon/css/js_composer.css)
22:33:14	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Nov%202015%2021:33:10%20GMT	http://dev.sunrisetheme.com/html-lyon/images/icons/address-book.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/icons/address-book.png	(from http://dev.sunrisetheme.com/html-lyon/css/js_composer.css)
22:33:14	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Nov%202015%2021:33:10%20GMT	http://dev.sunrisetheme.com/html-lyon/images/icons/alarm-clock.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/icons/alarm-clock.png	(from http://dev.sunrisetheme.com/html-lyon/css/js_composer.css)
22:33:15	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Nov%202015%2021:33:11%20GMT	http://dev.sunrisetheme.com/html-lyon/images/icons/anchor.png	/Users/trupi/websites/bookingManager/dev.sunrisetheme.com/html-lyon/images/icons/anchor.png	(from http://dev.sunrisetheme.com/html-lyon/css/js_composer.css)
